,year,genres,playtime_forever
2312,2013,"['Free to Play', 'RPG', 'Anime', 'Massively Multiplayer', 'MMORPG', 'Multiplayer', 'JRPG', 'Adventure', 'Open World', 'Action', 'Fantasy']",17635.466666666667
2313,2013,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Indie', 'MMORPG', 'Multiplayer', 'Open World', 'PvP', 'Adventure']",8124.7
2314,2013,"['Free to Play', 'Space', 'Action', 'Multiplayer', 'Sci-fi', 'Massively Multiplayer', 'Simulation', 'Open World', 'Flight', 'Space Sim', 'Co-op', 'Shooter', 'Third Person', 'Competitive', 'PvP', 'Adventure', 'Atmospheric', 'Sandbox', 'MMORPG', 'VR']",25453.833333333332
2315,2013,"['Free to Play', 'Strategy', 'City Builder', 'Simulation', 'Multiplayer', 'Medieval', 'Base Building', 'Building', 'Singleplayer', 'Massively Multiplayer']",1422.1
2316,2013,"['Free to Play', 'Strategy', 'RPG', 'Adventure', 'Turn-Based', 'Massively Multiplayer', 'Indie', 'Turn-Based Strategy', 'Fantasy']",481.4166666666667
2317,2013,"['Free to Play', 'Strategy', 'RPG', 'Indie', 'Turn-Based Strategy', 'Turn-Based', 'Tactical', 'Fantasy', 'Multiplayer', '2D']",758.4666666666667
2318,2013,"['Free to Play', 'Visual Novel', 'Anime', 'Indie', 'Adventure', 'Simulation', 'Female Protagonist', 'Casual', 'Sci-fi', 'Nudity', 'Mature', 'Romance', 'Singleplayer']",192.11666666666665
2319,2013,"['Game Development', 'Animation & Modeling', 'Web Publishing', 'Utilities', 'Education']",2334.333333333333
2320,2013,"['Game Development', 'Education', 'Animation & Modeling', 'Web Publishing', 'Utilities', 'Design & Illustration', 'Free to Play', 'Software', 'GameMaker']",2951.233333333333
2321,2013,"['God Game', 'Strategy', 'Indie', 'Simulation', 'Singleplayer', 'Sandbox', 'Casual', '2D', 'Puzzle', 'Replay Value', 'Resource Management', 'Fantasy', 'Relaxing', 'Family Friendly', 'Great Soundtrack']",9128.75
2322,2013,"['Grand Strategy', 'Strategy', 'Historical', 'Simulation', 'Real-Time with Pause', 'Sandbox', 'Military', 'Multiplayer', 'Singleplayer', 'Replay Value', 'Diplomacy', 'Political', 'Education', 'Moddable', 'RTS', 'Open World', 'Great Soundtrack', 'Medieval', 'Co-op', '4X']",242142.2
2323,2013,"['Hidden Object', 'Adventure', 'Casual', 'Female Protagonist', 'Point & Click', 'Puzzle', 'Singleplayer', 'Pirates', 'Fantasy', 'Atmospheric', 'Great Soundtrack', 'Family Friendly', '2D', 'Indie', 'Mystery', 'Story Rich']",348.01666666666665
2324,2013,"['Hidden Object', 'Adventure', 'Casual', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Horror', 'Mystery', 'Singleplayer', 'Atmospheric', 'Story Rich', 'Fantasy', 'Detective', 'Great Soundtrack', 'Indie', 'Family Friendly', '2D']",356.1333333333333
2325,2013,"['Hidden Object', 'Adventure', 'Point & Click', 'Casual', 'Female Protagonist', 'Puzzle', 'Time Travel', 'Singleplayer', 'Fantasy', 'Mystery', 'Story Rich', '2D', 'Great Soundtrack', 'Indie', 'Horror', 'Family Friendly', 'Atmospheric']",158.68333333333334
2326,2013,"['Hidden Object', 'Adventure', 'Point & Click', 'Casual', 'Puzzle', 'Female Protagonist', 'Mystery', 'Singleplayer', 'Horror', '2D', 'Family Friendly', 'Atmospheric', 'Indie', 'Fantasy', 'Detective', 'Great Soundtrack', 'Story Rich']",336.3833333333333
2327,2013,"['Horror', 'Action', 'Adventure', 'Indie', 'FPS', 'First-Person']",523.05
2328,2013,"['Horror', 'Adventure', 'Indie', 'Action', 'Survival Horror', 'First-Person', 'Dark', 'Atmospheric', 'Singleplayer', 'Puzzle', 'Survival', 'Exploration', 'Walking Simulator', 'Psychological', 'Psychological Horror', 'Story Rich', 'Gore', '3D Vision', 'VR', 'Crime']",292.93333333333334
2329,2013,"['Horror', 'Adventure', 'Indie', 'Puzzle', 'Atmospheric', 'Psychological Horror', 'First-Person', 'Singleplayer', 'Story Rich', 'Great Soundtrack']",1014.2333333333333
2330,2013,"['Horror', 'Atmospheric', 'First-Person', 'Survival Horror', 'Survival', 'Gore', 'Adventure', 'Action', 'Singleplayer', 'Psychological Horror', 'Indie', 'Dark', 'Stealth', 'Nudity', 'Parkour', 'Difficult', '3D Vision', 'Walking Simulator', 'Sci-fi', 'FPS']",12809.8
2331,2013,"['Horror', 'First-Person', 'Survival Horror', 'Indie', 'Dark', 'Walking Simulator', 'Singleplayer', 'Atmospheric', 'Adventure', 'Psychological Horror', 'Action', 'Survival', 'Difficult', 'Open World', 'Female Protagonist', 'Exploration', 'Multiplayer', 'VR', 'Short', 'Simulation']",2284.1833333333334
2332,2013,"['Horror', 'Free to Play', 'Survival Horror', 'Co-op', 'Multiplayer', 'Action', 'Indie', 'Psychological Horror', 'Atmospheric', 'Online Co-Op', 'First-Person', 'Adventure', 'Zombies', 'Psychological', 'Singleplayer', 'FPS', 'Survival', 'Shooter', 'Mod', 'Massively Multiplayer']",18410.6
2333,2013,"['Horror', 'Indie', 'Atmospheric', 'Surreal', '2D', 'Dark', 'Singleplayer', 'Psychological Horror', 'Kickstarter', 'Adventure', 'Crowdfunded', 'Difficult', 'Great Soundtrack', 'Survival Horror']",235.63333333333333
2334,2013,"['Horror', 'Indie', 'Walking Simulator', 'Adventure', 'First-Person', 'Atmospheric', 'Dark', 'Singleplayer', 'Linear', 'Short', 'Action', 'Psychological Horror', 'Survival Horror', 'Story Rich', 'Stealth', 'Great Soundtrack', 'Survival', 'Puzzle', 'Steampunk', 'Gore']",3687.483333333333
2335,2013,"['Horror', 'Movie', 'Drama', 'Thriller']",0.0
2336,2013,"['Indie', 'Action', ""Shoot 'Em Up"", 'Hand-drawn', 'Platformer', 'Side Scroller', 'Singleplayer', 'Shooter']",654.6166666666667
2337,2013,"['Indie', 'Action', 'Adventure', 'Comedy', 'Pixel Graphics', 'Retro', 'Rogue-like', 'Perma Death', '2D', 'Singleplayer', 'Funny', 'Difficult', 'Shooter', ""Shoot 'Em Up"", 'Side Scroller']",1208.1833333333334
2338,2013,"['Indie', 'Action', 'Adventure', 'Platformer', 'Singleplayer']",26.566666666666663
2339,2013,"['Indie', 'Action', 'Arcade', 'Retro', 'Twin Stick Shooter', 'Pixel Graphics', 'Local Co-Op', 'Sci-fi', ""Shoot 'Em Up"", 'Singleplayer', 'Shooter', 'Robots', '2D', 'Bullet Hell', 'Difficult']",559.3166666666666
2340,2013,"['Indie', 'Action', 'Casual', 'Platformer', 'Puzzle', 'Puzzle-Platformer', 'Difficult', 'Great Soundtrack', 'Pixel Graphics', 'Local Multiplayer']",272.1666666666667
2341,2013,"['Indie', 'Action', 'Great Soundtrack', 'Score Attack', 'Arcade', 'Music', 'Fast-Paced', 'Difficult']",175.93333333333334
2342,2013,"['Indie', 'Action', 'Local Multiplayer', 'Multiplayer', 'Platformer']",175.29999999999998
2343,2013,"['Indie', 'Action', 'Platformer', 'Female Protagonist', 'Co-op', 'Local Co-Op', 'Comedy']",194.4
2344,2013,"['Indie', 'Action', 'Platformer', 'Shooter', 'Metroidvania']",128.76666666666665
2345,2013,"['Indie', 'Action', 'Rhythm', 'Music', ""Shoot 'Em Up"", 'Sci-fi', 'Retro', 'Arcade', 'Great Soundtrack']",516.3166666666667
2346,2013,"['Indie', 'Action', 'Space', 'Multiplayer', 'Building', 'Sci-fi']",196.03333333333333
2347,2013,"['Indie', 'Action', 'Zombies']",83.4
2348,2013,"['Indie', 'Adventure', 'Action', 'Platformer', '2D', 'Singleplayer', 'Difficult']",155.61666666666667
2349,2013,"['Indie', 'Adventure', 'Cute', 'Survival', 'Short', 'Singleplayer', 'Atmospheric', 'Simulation', 'Female Protagonist', 'Casual', 'Great Soundtrack', 'Open World', 'Walking Simulator', 'Third Person', 'Stylized', 'Family Friendly']",882.6833333333333
2350,2013,"['Indie', 'Adventure', 'Demons', 'Dark Humor', 'Satire', 'Puzzle', 'Atmospheric', 'Dark', 'Conspiracy', 'Pixel Graphics', 'Horror', 'Conversation', 'Comedy']",15.883333333333333
2351,2013,"['Indie', 'Adventure', 'Horror', 'Anime', 'Comedy', 'Psychological Horror']",218.33333333333331
2352,2013,"['Indie', 'Adventure', 'Platformer', 'Metroidvania', '2D']",2.183333333333333
2353,2013,"['Indie', 'Adventure', 'Platformer', 'Puzzle', 'Casual', 'Puzzle-Platformer', '2D', 'Atmospheric', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Narration', 'Short', 'Difficult', 'Action']",538.2166666666667
2354,2013,"['Indie', 'Adventure', 'Puzzle', 'Minimalist', 'Exploration', 'Atmospheric', 'Puzzle-Platformer', 'Platformer', 'Difficult', '2D', 'Singleplayer']",381.8666666666666
2355,2013,"['Indie', 'Adventure', 'Puzzle', 'Platformer', 'Singleplayer', '3D Platformer', 'Great Soundtrack', 'Story Rich', 'Short', 'Third Person', 'Fantasy', 'Surreal', 'Atmospheric', 'Psychological']",614.3666666666667
2356,2013,"['Indie', 'Adventure', 'Puzzle', 'Simulation', 'Physics', 'Platformer', 'Singleplayer', 'Female Protagonist']",283.8333333333333
2357,2013,"['Indie', 'Adventure', 'RPG', 'Action', 'Retro']",43.349999999999994
2358,2013,"['Indie', 'Adventure', 'Story Rich', 'Casual', 'Atmospheric', 'Exploration', 'First-Person', 'Stealth', 'Choices Matter', 'Singleplayer', 'Walking Simulator', 'Short']",391.01666666666665
2359,2013,"['Indie', 'Adventure', 'Walking Simulator', 'Horror', 'Atmospheric', 'Puzzle']",179.83333333333334
2360,2013,"['Indie', 'Bullet Hell', ""Shoot 'Em Up""]",192.38333333333333
2361,2013,"['Indie', 'Bullet Hell', 'Music', 'Casual', 'Rhythm', 'Mouse only', 'Great Soundtrack', 'Level Editor', 'Music-Based Procedural Generation', 'Arcade', 'Difficult']",419.06666666666666
2362,2013,"['Indie', 'Casual', 'Action', 'Arcade', 'Puzzle', 'Physics']",455.5
2363,2013,"['Indie', 'Casual', 'Adventure', 'Simulation', 'Visual Novel', 'Otome', 'Anime']",95.65
2364,2013,"['Indie', 'Casual', 'Platformer', 'Singleplayer', 'Side Scroller', '2D']",276.9166666666667
2365,2013,"['Indie', 'Casual', 'Platformer']",5.033333333333333
2366,2013,"['Indie', 'Casual', 'Psychedelic', 'Arcade', 'Score Attack', 'Fast-Paced', 'Singleplayer']",0.0
2367,2013,"['Indie', 'Casual', 'Racing', 'Action', 'Family Friendly', 'Cute', '3D Platformer', 'Runner', 'Female Protagonist']",55.5
2368,2013,"['Indie', 'Casual', 'Simulation', 'Psychedelic', 'Action', 'Colorful', 'Local Co-Op']",11.083333333333332
2369,2013,"['Indie', 'Casual', 'Simulation', 'Walking Simulator', 'Experimental', 'Atmospheric']",20.5
2370,2013,"['Indie', 'Casual', 'Touch-Friendly', 'Puzzle']",87.98333333333333
2371,2013,"['Indie', 'Casual', 'Tower Defense', 'Strategy']",351.8666666666667
2372,2013,"['Indie', 'Casual']",0.5333333333333333
2373,2013,"['Indie', 'Choose Your Own Adventure', 'RPG', 'Text-Based', 'Interactive Fiction', 'Superhero', 'Story Rich', 'Female Protagonist']",344.2
2374,2013,"['Indie', 'Choose Your Own Adventure', 'RPG', 'Text-Based', 'Interactive Fiction']",120.76666666666667
2375,2013,"['Indie', 'Documentary']",0.0333333333333333
2376,2013,"['Indie', 'Dungeon Crawler', 'RPG', 'Co-op', 'Action', 'Pixel Graphics', 'Local Co-Op', 'Online Co-Op', 'Adventure', 'Retro', 'Hack and Slash', 'Multiplayer', 'Fantasy', '2D', '4 Player Local', 'Top-Down', 'Singleplayer', 'Local Multiplayer', 'Rogue-like', 'Level Editor']",11470.133333333333
2377,2013,"['Indie', 'Exploration', 'Abstract', 'Puzzle', 'Space', 'Adventure', 'First-Person', 'Walking Simulator', 'Procedural Generation', 'Sci-fi', 'Open World', 'Surreal', 'Minimalist']",372.3666666666667
2378,2013,"['Indie', 'Horror', 'Short']",0.0
2379,2013,"['Indie', 'Match 3', 'Puzzle', 'Casual', 'RPG', 'Pixel Graphics', 'Mouse only', 'Retro', 'Singleplayer', 'Action', 'Touch-Friendly', '2D', 'Fantasy']",2413.883333333333
2380,2013,"['Indie', 'Mining', 'Adventure', 'Local Co-Op', 'Casual', 'RPG', 'Great Soundtrack', '2D', 'Local Multiplayer', '4 Player Local', 'Cold War']",669.4166666666666
2381,2013,"['Indie', 'Music', 'Adventure', 'Rhythm', 'Casual', 'Action', 'Great Soundtrack', 'Puzzle', '2D', 'Platformer', 'Singleplayer', 'Touch-Friendly', 'Side Scroller']",877.9833333333333
2382,2013,"['Indie', 'Platformer', 'Action', 'Atmospheric', 'Great Soundtrack', 'Puzzle', 'Difficult', 'Casual', 'Singleplayer', '2D']",418.8833333333333
2383,2013,"['Indie', 'Platformer', 'Action', 'Difficult', '2D', 'Great Soundtrack']",73.53333333333333
2384,2013,"['Indie', 'Platformer', 'Adventure', 'Exploration', 'Metroidvania', 'Female Protagonist', 'Violent', 'Great Soundtrack', 'Sexual Content', 'Atmospheric', '2D', 'Puzzle']",319.3833333333333
2385,2013,"['Indie', 'Platformer', 'Casual', 'Education', 'Historical', 'Singleplayer', '2D', 'Puzzle', 'Short', 'Atmospheric']",546.0833333333334
2386,2013,"['Indie', 'Platformer', 'Local Co-Op', 'Difficult', 'Local Multiplayer', '4 Player Local', 'Kickstarter', '2D', 'Rogue-like']",243.95
2387,2013,"['Indie', 'Political', 'Simulation', 'Point & Click', 'Singleplayer', 'Dystopian', 'Puzzle', 'Pixel Graphics', 'Retro', 'Multiple Endings', 'Atmospheric', 'Adventure', 'Story Rich', 'Strategy', 'Casual', '2D', 'Great Soundtrack', 'Replay Value', 'Difficult', 'Surreal']",25433.916666666668
2388,2013,"['Indie', 'Puzzle']",11.05
2389,2013,"['Indie', 'RPG', 'Rogue-like', 'Cartoony', 'Colorful', 'Trading Card Game', 'Great Soundtrack', 'Rogue-lite', 'Singleplayer', 'Difficult', 'GameMaker']",676.7166666666667
2390,2013,"['Indie', 'Racing', 'Action', 'Psychedelic', 'Music']",43.61666666666667
2391,2013,"['Indie', 'Racing', 'Platformer', 'Action', 'Music', 'Multiplayer', '2D', 'Local Co-Op', 'Local Multiplayer']",962.7666666666667
2392,2013,"['Indie', 'Short', 'Walking Simulator', 'Exploration', 'Interactive Fiction', 'Experimental', 'First-Person', 'Singleplayer']",22.549999999999997
2393,2013,"['Indie', 'Simulation', 'Casual', 'Music', 'Education']",0.8
2394,2013,"['Indie', 'Simulation', 'Puzzle']",66.01666666666667
2395,2013,"['Indie', 'Simulation', 'RPG', 'Satire', 'Strategy', 'Sci-fi', 'Comedy', 'Casual', 'Dark Humor', 'Singleplayer']",203.08333333333334
2396,2013,"['Indie', 'Strategy', 'Action', 'Puzzle', 'Tower Defense', 'Pixel Graphics']",61.11666666666667
2397,2013,"['Indie', 'Strategy', 'Board Game', 'RPG', 'Singleplayer', 'Fantasy', 'Games Workshop']",785.9333333333333
2398,2013,"['Indie', 'Strategy', 'Casual', 'Adventure', 'Rogue-like', 'Sci-fi', 'Space', 'Perma Death', 'Singleplayer', 'Exploration']",186.31666666666666
2399,2013,"['Indie', 'Strategy', 'Puzzle', 'Space']",482.51666666666665
2400,2013,"['Indie', 'Strategy', 'Space', 'Tower Defense']",371.06666666666666
2401,2013,"['Indie', 'Strategy', 'Tower Defense', 'Multiplayer']",1051.4333333333334
2402,2013,"['Indie', 'Strategy', 'Zombies', 'Action', 'Survival', 'Multiplayer', 'Singleplayer', 'Top-Down', 'Crafting', 'Post-apocalyptic', 'Procedural Generation', 'Real Time Tactics', '2D']",910.0
2403,2013,"['Indie', 'Visual Novel', 'Simulation', 'Adventure', 'Casual', 'Anime', 'Female Protagonist', 'Otome']",0.0
2404,2013,"['JRPG', 'Great Soundtrack', 'Action', 'RPG', 'Adventure', 'Anime', 'Action RPG', 'Remake', 'Classic', 'Difficult', 'Dungeon Crawler', 'Fantasy', 'Top-Down', 'Hack and Slash', 'Singleplayer', '2D', 'Retro', 'Medieval', 'Pixel Graphics']",899.5333333333333
2405,2013,"['JRPG', 'RPG', 'Classic', 'Singleplayer', 'Great Soundtrack', 'Turn-Based', 'Fantasy', 'Story Rich', 'Card Game', 'Sci-fi', 'Adventure', 'Open World', 'Retro', 'Atmospheric', 'Romance', 'Action', ""1990's"", 'Controller']",12159.4
2406,2013,"['JRPG', 'RPG', 'Classic', 'Turn-Based', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Fantasy', 'Retro', 'Adventure', 'Sci-fi', 'Open World', 'Atmospheric', 'Cyberpunk', 'Party-Based RPG', 'Dystopian', 'Exploration', 'Strategy', ""1990's"", 'Turn-Based Strategy']",25066.75
2407,2013,"['LEGO', 'Open World', 'Superhero', 'Adventure', 'Action', 'Local Co-Op', 'Comedy', 'Family Friendly', 'Funny', 'Comic Book', 'Singleplayer', 'Co-op', 'Third Person', 'Local Multiplayer', 'Split Screen', 'Casual', 'Multiplayer', 'Puzzle', 'Sandbox', 'Platformer']",48589.2
2408,2013,"['Local Multiplayer', 'Action', 'Indie', 'Local Co-Op', '4 Player Local', 'Fighting', 'Multiplayer', 'Pixel Graphics', 'Great Soundtrack', 'GameMaker']",127.13333333333333
2409,2013,"['MOBA', 'Strategy', 'Action', 'Co-op', 'Multiplayer', 'Fantasy']",1554.5833333333333
2410,2013,"['Massively Multiplayer', 'MMORPG', 'RPG', 'Fantasy', 'Story Rich', 'JRPG', 'Great Soundtrack']",1.3333333333333335
2411,2013,"['Metroidvania', 'Action', 'RPG', 'Platformer', 'Indie', '2D', 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Exploration', 'Fantasy', 'Female Protagonist', 'Action RPG', 'Side Scroller', 'Kickstarter', 'Adventure', 'Story Rich', 'Anime', 'GameMaker', ""Beat 'em up""]",1247.2
2412,2013,"['Metroidvania', 'Anime', 'Action', 'Indie', 'Platformer', 'Adventure', 'Female Protagonist', '2D', 'Difficult', 'Cute', 'Pixel Graphics', 'Great Soundtrack']",176.43333333333334
2413,2013,"['Metroidvania', 'Platformer', 'Action', 'Indie', 'Local Co-Op', ""Beat 'em up"", 'Adventure', '2D', 'Comedy', 'Memes', 'Colorful', 'Funny', 'Fighting', 'Exploration', 'Great Soundtrack', 'Co-op', 'Singleplayer', 'Controller', 'Side Scroller', 'Difficult']",5780.083333333333
2414,2013,"['Metroidvania', 'Platformer', 'Difficult', 'Indie', 'Adventure', 'Exploration', 'Puzzle', 'Great Soundtrack', 'Action', '2D', 'Remake', 'Retro', 'Pixel Graphics', 'Singleplayer', 'Puzzle-Platformer', 'Side Scroller', 'Classic', 'RPG', 'Controller', 'Action-Adventure']",1972.0833333333333
2415,2013,"['Movie', 'Comedy']",0.0
2416,2013,"['Movie', 'Crime', 'Comedy', 'Thriller']",0.0
2417,2013,"['Open World', 'Action', 'Comedy', 'Co-op', 'Third-Person Shooter', 'Superhero', 'Sandbox', 'Funny', 'Third Person', 'Character Customization', 'Adventure', 'Online Co-Op', 'Aliens', 'Parody', 'Multiplayer', 'Great Soundtrack', 'Singleplayer', 'Sci-fi', 'Female Protagonist', 'Dark Humor']",210258.6
2418,2013,"['Otome', 'Dating Sim', 'Visual Novel', 'Simulation', 'Anime', 'Female Protagonist', 'Romance', 'Story Rich']",113.80000000000001
2419,2013,"['Parkour', 'Action', 'Indie', 'Platformer', 'Singleplayer', 'Touch-Friendly', '2D', 'Adventure']",398.01666666666665
2420,2013,"['Pinball', 'Simulation', 'Free to Play', 'Arcade', 'Classic', 'Singleplayer', 'Casual', 'Multiplayer', 'Retro']",3342.7000000000003
2421,2013,"['Pirates', 'Open World', 'Action', 'Adventure', 'Assassin', 'Third Person', 'Stealth', 'Naval', 'Parkour', 'Multiplayer', 'Historical', 'Story Rich', 'Singleplayer', 'Exploration', 'Action-Adventure', 'Atmospheric', 'RPG', 'Mature', 'Sandbox', 'Action RPG']",89679.88333333333
2422,2013,"['Platformer', 'Adventure', 'Puzzle', 'Fantasy', 'Co-op', 'Indie', 'Online Co-Op', 'Local Co-Op', 'Action', 'Physics', 'Multiplayer', 'Great Soundtrack', 'Singleplayer', 'Atmospheric', '2D', 'Casual', 'Medieval', 'RPG', 'Local Multiplayer', '3D Vision']",23662.63333333333
2423,2013,"['Platformer', 'Adventure', 'Remake', 'Casual', 'Colorful', 'Great Soundtrack', 'Family Friendly', 'Singleplayer', 'Retro', 'Classic', '2.5D', '2D']",356.8666666666667
2424,2013,"['Platformer', 'Difficult', 'Action', 'Indie', '2D', 'Retro', 'Adventure', 'Singleplayer', 'Arcade', 'Side Scroller', 'Pixel Graphics', 'Fantasy']",1087.8
2425,2013,"['Platformer', 'Great Soundtrack', 'Local Co-Op', 'Adventure', 'Action', '2D', '4 Player Local', 'Co-op', 'Fast-Paced', 'Controller', 'Funny', 'Local Multiplayer', 'Comedy', 'Side Scroller', 'Singleplayer', 'Music', 'Family Friendly', 'Difficult', 'Atmospheric', '3D Vision']",3323.15
2426,2013,"['Platformer', 'Indie', 'Action', 'Female Protagonist', 'Great Soundtrack', 'Singleplayer', 'Difficult', 'Controller', 'Arcade', '2D', '2.5D']",247.28333333333333
2427,2013,"['Platformer', 'Indie', 'Action', 'Retro', 'Pixel Graphics', '2D', 'Difficult', 'Singleplayer', 'Great Soundtrack']",368.8333333333333
2428,2013,"['Platformer', 'Indie', 'Anime', 'Difficult', 'Action', 'Puzzle', 'Cute', 'Female Protagonist', 'Singleplayer', '2D', 'Comedy', 'Casual', 'Side Scroller']",363.48333333333335
2429,2013,"['Platformer', 'Indie', 'Co-op', 'Action', 'Multiplayer', 'Difficult', 'Adventure', 'Local Co-Op', 'Gore', 'Local Multiplayer', 'Blood', 'Casual', '2D', 'Online Co-Op', '4 Player Local', 'Singleplayer', 'Pixel Graphics', 'Funny', 'Cute', 'Great Soundtrack']",3365.983333333333
2430,2013,"['Platformer', 'Indie', 'Difficult', 'Action', 'Retro', 'Comedy', 'Pixel Graphics', 'Adventure', 'Singleplayer', 'Great Soundtrack', '2D', 'Satire', 'Memes', 'Funny', 'Side Scroller', 'Controller', 'Nudity']",1499.1666666666667
2431,2013,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Action', 'Singleplayer', 'Music', 'Pixel Graphics', '2D', 'Soundtrack', 'Side Scroller', 'Rhythm', 'Score Attack', 'Retro', 'Short']",2869.133333333333
2432,2013,"['Platformer', 'Indie', 'Puzzle', 'Exploration', 'Pixel Graphics', 'Great Soundtrack', 'Singleplayer', 'Adventure', 'Casual', 'Mystery', '2D', 'Puzzle-Platformer', 'Relaxing', 'Atmospheric', 'Cute', 'Retro', '2.5D', 'Controller', 'Metroidvania', 'Action']",9403.633333333333
2433,2013,"['Platformer', 'Indie', 'Puzzle', 'Metroidvania', '2D', 'Steampunk', 'Singleplayer', 'Physics', 'Difficult', 'Atmospheric', 'Action', 'Hand-drawn', 'Exploration', 'Puzzle-Platformer', 'Adventure', 'Great Soundtrack', 'Controller']",645.55
2434,2013,"['Platformer', 'Indie', 'Rhythm', 'Minimalist', 'Music', 'Great Soundtrack', 'Short', 'Difficult', 'Action', '2D', 'Singleplayer', 'Colorful', 'Puzzle']",1598.2000000000003
2435,2013,"['Platformer', 'Indie', 'Rhythm', 'Music', 'Great Soundtrack', 'Difficult', 'Runner', 'Action', 'Singleplayer', 'Casual', 'Colorful', 'Score Attack', 'Arcade', '2D', 'Side Scroller', 'Comedy', '2.5D', 'Controller', 'Adventure', 'Funny']",5404.266666666666
2436,2013,"['Platformer', 'Indie', 'Satire', 'Comedy', 'Short', 'Parody', 'Pixel Graphics', '2D', 'Singleplayer', 'Funny', 'Retro', 'Adventure', 'Exploration', 'Casual', 'Action', 'Side Scroller', 'Metroidvania', 'Memes', 'Zombies', 'Fantasy']",5735.216666666666
2437,2013,"['Platformer', 'Mining', 'Steampunk', 'Indie', 'Adventure', 'Metroidvania', 'Western', 'Action', 'Robots', '2D', 'Singleplayer', 'Exploration', 'Short', 'Sci-fi', 'Casual', 'Side Scroller', 'Great Soundtrack', 'Sandbox', 'Controller', 'RPG']",3294.4666666666667
2438,2013,"['Platformer', 'Remake', 'Adventure', 'Retro', 'Classic', 'Action', 'Great Soundtrack', 'Singleplayer', 'Casual', 'Cartoon', '2D', 'Family Friendly', 'Exploration', 'Short', 'Difficult', 'Horror']",1380.1
2439,2013,"['Point & Click', 'Adventure', 'Female Protagonist', 'Indie', 'Episodic', 'Mystery', 'Detective', 'Story Rich', 'Singleplayer', 'Kickstarter']",472.2166666666667
2440,2013,"['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Female Protagonist', 'Funny', 'Singleplayer', 'Dark Humor', 'Psychological']",342.0333333333333
2441,2013,"['Puzzle', 'Adventure', 'Cyberpunk', 'Action', 'Lovecraftian', 'First-Person', 'Sci-fi', 'Singleplayer', 'Horror', 'FPS']",316.98333333333335
2442,2013,"['Puzzle', 'Exploration', 'Indie', 'Atmospheric', 'First-Person', 'Abstract', 'Surreal', 'Adventure', 'Singleplayer', 'Mystery', 'VR', 'Walking Simulator', 'Horror', 'Minimalist', 'Story Rich']",497.1333333333333
2443,2013,"['Puzzle', 'First-Person', 'Indie', 'Surreal', 'Exploration', 'Singleplayer', 'Abstract', 'Adventure', 'Nonlinear', 'Atmospheric', 'Difficult', 'Minimalist', 'Psychedelic', 'Psychological', 'Colorful', 'Great Soundtrack', 'Metroidvania', 'Replay Value', 'Sci-fi', 'Platformer']",11038.9
2444,2013,"['Puzzle', 'Indie', 'Casual', 'Adventure', 'Platformer', 'Metroidvania', 'Cute', 'Singleplayer', 'Controller', '2D', 'Family Friendly', 'Puzzle-Platformer', 'Open World', 'Action', 'Level Editor', 'Funny', 'Difficult']",1014.1166666666667
2445,2013,"['Puzzle', 'Indie', 'Casual', 'Platformer', 'Hand-drawn', 'Surreal', 'Singleplayer', 'Strategy', '2D', 'Physics', 'Atmospheric', 'Difficult']",1469.2666666666667
2446,2013,"['Puzzle', 'Indie', 'Casual', 'Robots', 'Difficult']",194.56666666666666
2447,2013,"['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",2643.3166666666666
2448,2013,"['RPG', 'Action', 'Adventure', 'Co-op', 'Online Co-Op']",117.23333333333333
2449,2013,"['RPG', 'Action', 'Adventure', 'Fantasy', 'Third Person', 'Dark Fantasy', 'Singleplayer']",753.3333333333334
2450,2013,"['RPG', 'Action', 'Indie', 'Hack and Slash', 'Action RPG', 'Co-op', 'Singleplayer']",90.91666666666667
2451,2013,"['RPG', 'Action', 'Indie', 'Multiplayer', 'Co-op', 'Kickstarter']",107.76666666666667
2452,2013,"['RPG', 'Action', 'Sci-fi', 'Third Person', 'Mars', 'Cyberpunk', 'Singleplayer', 'Action RPG', 'Story Rich', 'Adventure', 'Crafting', 'Post-apocalyptic', 'Atmospheric']",1988.7333333333333
2453,2013,"['RPG', 'Adventure', 'Action', 'Indie', 'Open World', 'Singleplayer', 'Fantasy']",75.18333333333334
2454,2013,"['RPG', 'Adventure', 'Classic', 'Turn-Based', 'Party-Based RPG', 'Turn-Based Combat', 'Grid-Based Movement', 'Dungeon Crawler', 'First-Person', 'Fantasy', 'CRPG']",106.3
2455,2013,"['RPG', 'Adventure', 'First-Person', 'Turn-Based Combat', 'Dungeon Crawler', 'Party-Based RPG', 'Classic', 'Grid-Based Movement', 'Fantasy', 'Turn-Based', 'CRPG']",173.85
2456,2013,"['RPG', 'Adventure', 'Indie', 'Fantasy', 'Top-Down']",164.98333333333332
